,id,Actual,No Embeddings,GLOVE (6B - 50),GLOVE (840B - 300),Doc2Vec USPTO Patent Embeddings,FastText
3528,US9327397B1,0,[0],[0],[0],[0],[0]
3529,US9165390B2,1,[1],[1],[1],[1],[1]
3530,US7966277B2,1,[1],[1],[1],[1],[1]
3531,US9215744B2,0,[0],[0],[0],[0],[0]
3532,US9346210B2,0,[0],[0],[0],[0],[0]
3533,US9368101B1,0,[0],[0],[0],[0],[0]
3534,US9633246B2,1,[0],[0],[0],[0],[0]
3535,US6783528B2,0,[0],[0],[0],[0],[0]
3536,US8573914B1,0,[0],[0],[0],[0],[0]
3537,US9562416B2,0,[0],[0],[0],[0],[0]
3538,US9617721B2,0,[0],[0],[0],[0],[0]
3539,US9218842B2,0,[0],[0],[0],[0],[0]
3540,US10123571B2,0,[0],[0],[0],[0],[0]
3541,US7292123B2,0,[0],[0],[0],[0],[0]
3542,US9086644B2,0,[0],[0],[0],[0],[0]
3543,US8969261B2,0,[0],[0],[0],[0],[0]
3544,US9535998B2,0,[1],[1],[0],[1],[1]
3545,US9934352B2,0,[0],[0],[0],[0],[0]
3546,US9097095B2,0,[0],[0],[0],[0],[0]
3547,US9394658B1,0,[0],[0],[0],[0],[0]
3548,US9638828B2,0,[0],[1],[0],[0],[0]
3549,US9803556B2,0,[0],[0],[0],[0],[0]
3550,US7001708B1,0,[0],[0],[0],[0],[0]
3551,US5247168A,0,[0],[0],[0],[0],[0]
3552,US9094243B2,0,[0],[0],[0],[0],[1]
3553,US9383818B2,0,[0],[0],[0],[0],[0]
3554,US9278097B2,0,[0],[0],[0],[0],[0]
3555,US10024951B2,0,[0],[0],[0],[0],[0]
3556,US4608491A,0,[0],[0],[0],[0],[0]
3557,US9396024B2,0,[1],[0],[0],[0],[0]
3558,US6559900B1,0,[0],[0],[0],[0],[0]
3559,US7610017B2,0,[0],[0],[0],[0],[0]
3560,US9557585B1,0,[0],[0],[0],[0],[0]
3561,US10027458B2,0,[0],[0],[0],[0],[0]
3562,US9344337B2,0,[0],[0],[1],[0],[0]
3563,US10004506B2,0,[0],[0],[0],[0],[0]
3564,US9088990B2,0,[0],[0],[0],[0],[0]
3565,US6894291B2,0,[0],[0],[0],[0],[0]
3566,US9950881B2,0,[0],[0],[0],[0],[0]
3567,US10080973B1,0,[0],[0],[0],[0],[0]
3568,US7190389B1,0,[0],[0],[0],[0],[0]
3569,US4885757A,1,[1],[1],[1],[1],[1]
3570,US4517507A,0,[0],[0],[0],[0],[0]
3571,US9775180B2,0,[0],[0],[0],[0],[0]
3572,US8994776B2,0,[0],[0],[0],[0],[0]
3573,US4711230A,0,[0],[0],[0],[0],[0]
3574,US6730536B1,0,[0],[0],[0],[0],[0]
3575,US8645471B2,0,[0],[0],[0],[0],[0]
3576,US9697686B2,0,[0],[0],[0],[0],[0]
3577,US9183334B1,0,[0],[0],[0],[0],[0]
3578,US9812291B2,0,[0],[0],[0],[0],[0]
3579,US10111667B2,0,[0],[0],[0],[0],[0]
3580,US7324451B2,0,[0],[1],[0],[0],[1]
3581,US9022487B2,0,[0],[0],[0],[0],[0]
3582,US6778510B1,0,[0],[0],[0],[0],[0]
3583,US6160772A,0,[0],[0],[0],[0],[0]
3584,US9902233B2,0,[0],[0],[0],[0],[0]
3585,US9366409B2,0,[0],[0],[0],[0],[0]
3586,US9389202B2,0,[0],[0],[0],[0],[0]
3587,US9412516B2,0,[0],[0],[0],[0],[0]
3588,US10082597B2,0,[0],[0],[0],[0],[0]
3589,US10111149B2,0,[0],[0],[0],[0],[0]
3590,US9655208B1,0,[0],[0],[0],[0],[0]
3591,US9174035B2,0,[0],[0],[0],[0],[0]
3592,US6023420A,0,[0],[0],[0],[0],[0]
3593,US9993637B2,0,[0],[0],[0],[0],[0]
3594,US9882198B2,0,[0],[0],[0],[0],[0]
3595,US6589235B2,0,[0],[0],[0],[0],[0]
3596,US5448322A,0,[0],[0],[0],[0],[0]
3597,US9015987B2,0,[0],[0],[0],[0],[0]
3598,US10057411B2,0,[0],[0],[0],[0],[0]
3599,US5199066A,0,[0],[0],[0],[0],[0]
3600,US9791638B2,1,[0],[0],[0],[0],[1]
3601,US9568291B2,0,[0],[0],[0],[0],[0]
3602,US9725250B2,0,[0],[0],[0],[0],[0]
3603,US9529421B2,0,[0],[0],[0],[0],[0]
3604,US10022619B2,0,[0],[0],[0],[0],[0]
3605,US9975256B1,0,[0],[0],[0],[0],[0]
3606,US8306141B2,0,[0],[0],[0],[0],[0]
3607,US6924899B2,0,[0],[0],[0],[0],[0]
3608,US5596563A,0,[0],[0],[0],[0],[0]
3609,US8812856B2,0,[0],[0],[0],[1],[0]
3610,US9381641B2,0,[0],[0],[0],[0],[0]
3611,US9056396B1,1,[1],[1],[1],[1],[1]
3612,US9406073B2,0,[0],[0],[0],[0],[0]
3613,US7353108B2,1,[1],[1],[1],[1],[0]
3614,US9744797B2,0,[0],[0],[0],[0],[0]
3615,US10102725B2,0,[1],[0],[1],[0],[1]
3616,US6939881B2,0,[0],[0],[0],[0],[0]
3617,US9947170B2,0,[0],[0],[0],[0],[0]
3618,US9410179B2,0,[0],[0],[0],[0],[0]
3619,US7755630B2,0,[0],[0],[0],[0],[0]
3620,US9498109B2,0,[0],[0],[1],[0],[0]
3621,US9065465B2,0,[0],[0],[0],[0],[0]
3622,US5231944A,0,[0],[0],[0],[0],[0]
3623,US9880545B2,1,[0],[0],[1],[0],[1]
3624,US7025192B2,0,[0],[0],[0],[0],[0]
3625,US8498782B2,0,[1],[1],[1],[0],[1]
3626,US5157238A,0,[0],[0],[0],[0],[0]
3627,US9830312B2,1,[1],[1],[1],[1],[1]
3628,US9789525B2,0,[0],[0],[0],[0],[0]
3629,US9843669B1,0,[0],[0],[0],[0],[0]
3630,US9798751B2,1,[1],[1],[1],[1],[1]
3631,US7383934B2,0,[0],[0],[0],[0],[0]
3632,US9703876B2,0,[0],[0],[1],[0],[0]
3633,US9430287B2,0,[0],[0],[0],[0],[0]
3634,US7154979B2,0,[0],[0],[0],[0],[0]
3635,US9656151B2,0,[0],[0],[0],[0],[0]
3636,US9754507B1,0,[1],[0],[0],[0],[0]
3637,US10142203B2,0,[0],[0],[0],[0],[0]
3638,US9545288B2,0,[0],[0],[0],[0],[0]
3639,US9145512B2,0,[0],[0],[0],[0],[0]
3640,US9467943B2,0,[0],[0],[0],[0],[0]
3641,US9021178B2,0,[1],[0],[0],[0],[0]
3642,US6353656B1,0,[0],[0],[0],[0],[0]
3643,US10012759B2,0,[0],[0],[0],[0],[0]
3644,US9198583B2,0,[0],[0],[0],[0],[0]
3645,US7693566B2,0,[0],[0],[0],[0],[0]
3646,US9808820B2,0,[0],[0],[0],[0],[0]
3647,US9604735B2,1,[0],[0],[0],[1],[0]
3648,US7415136B2,1,[1],[1],[1],[1],[1]
3649,US9233700B1,0,[0],[0],[0],[0],[0]
3650,US9788903B2,0,[0],[0],[0],[0],[0]
3651,US9747562B1,0,[0],[0],[0],[0],[0]
3652,US7912628B2,1,[1],[1],[1],[1],[1]
3653,US8843484B2,1,[1],[1],[1],[1],[1]
3654,US9360328B2,1,[1],[1],[1],[1],[1]
3655,US9817656B2,0,[0],[0],[0],[0],[0]
3656,US10121349B2,1,[0],[1],[0],[0],[1]
3657,US9824667B2,1,[0],[0],[1],[1],[0]
3658,US9407549B2,0,[0],[0],[0],[0],[0]
3659,US9346162B2,0,[0],[0],[0],[0],[0]
3660,US6426777B1,0,[0],[0],[0],[0],[0]
3661,US10062280B2,1,[1],[1],[1],[1],[1]
3662,US9329699B2,1,[1],[1],[1],[1],[1]
3663,US7103063B2,0,[0],[0],[0],[0],[0]
3664,US9785489B1,0,[0],[0],[0],[0],[0]
3665,US8935457B2,0,[0],[0],[0],[0],[0]
3666,US9968310B2,0,[0],[0],[0],[0],[0]
3667,US9232140B2,1,[1],[1],[1],[1],[1]
3668,US9449283B1,1,[1],[1],[1],[1],[1]
3669,US7340422B2,0,[0],[0],[0],[0],[0]
3670,US4615599A,0,[0],[0],[0],[0],[0]
3671,US9334846B2,0,[0],[0],[0],[0],[0]
3672,US9342362B2,0,[0],[0],[0],[0],[0]
3673,US9424053B2,0,[0],[0],[0],[0],[0]
3674,US7706623B2,0,[1],[1],[1],[0],[1]
3675,US6795838B1,0,[0],[0],[0],[0],[0]
3676,US6850629B2,1,[1],[1],[1],[1],[1]
3677,US8705318B2,1,[1],[0],[0],[1],[0]
3678,US5580140A,0,[0],[0],[0],[0],[0]
3679,US9214062B2,0,[0],[0],[0],[1],[0]
3680,US6317359A,0,[0],[0],[0],[0],[0]
3681,US7778212B2,0,[0],[0],[0],[0],[0]
3682,US7746561B2,0,[0],[0],[0],[0],[0]
3683,US9507599B2,0,[0],[0],[0],[0],[0]
3684,US9315765B2,0,[0],[0],[0],[0],[0]
3685,US9567100B2,1,[1],[1],[1],[1],[1]
3686,US7058402B2,0,[0],[0],[0],[0],[0]
3687,US9630396B2,0,[0],[0],[0],[0],[0]
3688,US6768813B1,1,[1],[1],[1],[1],[1]
3689,US9070135B2,0,[0],[0],[0],[0],[0]
3690,US5684475A,1,[0],[1],[1],[1],[1]
3691,US8941868B2,0,[0],[0],[0],[0],[0]
3692,US9213612B2,0,[0],[0],[0],[0],[0]
3693,US9287149B2,0,[0],[0],[0],[0],[0]
3694,US7830358B2,0,[0],[0],[0],[0],[0]
3695,US10065639B2,0,[0],[0],[0],[0],[0]
3696,US6181643A,0,[0],[0],[0],[0],[0]
3697,US9141785B2,0,[0],[0],[0],[0],[0]
3698,US9104845B2,1,[1],[1],[1],[1],[1]
3699,US9339945B2,0,[0],[0],[0],[0],[0]
3700,US10105617B2,1,[1],[1],[1],[1],[1]
3701,US4771521A,0,[0],[0],[0],[0],[0]
3702,US10117571B2,0,[0],[0],[0],[0],[0]
3703,US7940719B2,0,[0],[0],[0],[0],[0]
3704,US9163920B2,0,[0],[0],[0],[0],[0]
3705,US9827669B2,0,[0],[0],[0],[0],[0]
3706,US9842382B2,1,[1],[0],[0],[0],[0]
3707,US7619752B2,0,[0],[0],[0],[0],[0]
3708,US6754221B1,0,[0],[0],[0],[0],[0]
3709,US4899278A,0,[0],[0],[0],[0],[0]
3710,US9405812B2,1,[1],[1],[0],[1],[1]
3711,US9371894B2,0,[0],[0],[0],[0],[0]
3712,US10019538B2,0,[1],[0],[1],[0],[1]
3713,US9217720B2,0,[0],[0],[0],[0],[0]
3714,US9514002B2,0,[0],[0],[0],[0],[0]
3715,US9886651B2,1,[1],[1],[1],[1],[1]
3716,US9171350B2,0,[0],[0],[0],[0],[0]
3717,US9123582B2,0,[0],[0],[0],[0],[0]
3718,US8982132B2,0,[0],[0],[0],[0],[0]
3719,US9019173B2,1,[1],[1],[1],[1],[1]
3720,US7756411B2,0,[0],[0],[0],[0],[0]
3721,US9710755B2,1,[1],[1],[1],[1],[1]
3722,US10136952B2,0,[0],[0],[0],[0],[0]
3723,US8755037B2,0,[0],[0],[0],[0],[0]
3724,US10040190B2,0,[0],[0],[0],[0],[0]
3725,US9552421B2,1,[1],[1],[1],[1],[1]
3726,US9378014B2,0,[0],[0],[0],[0],[0]
3727,US9235213B2,1,[0],[1],[0],[0],[0]
3728,US9020282B2,0,[0],[0],[0],[0],[0]
3729,US10135757B2,1,[1],[1],[1],[1],[1]
3730,US8411133B2,0,[0],[0],[0],[0],[0]
3731,US10012962B2,0,[0],[0],[0],[0],[0]
3732,US9408452B1,0,[0],[0],[0],[0],[0]
3733,US9545810B2,0,[0],[0],[0],[0],[0]
3734,US9532719B2,0,[0],[0],[1],[1],[1]
3735,US9395457B2,1,[0],[1],[1],[1],[0]
3736,US9629591B2,0,[0],[0],[0],[0],[0]
3737,US9964661B2,0,[0],[0],[0],[0],[0]
3738,US6924823B2,1,[0],[1],[0],[1],[0]
3739,US10140549B2,1,[1],[1],[1],[1],[1]
3740,US8977959B2,1,[1],[1],[1],[1],[1]
3741,US9160913B2,1,[1],[1],[1],[1],[1]
3742,US9804465B2,0,[0],[0],[0],[0],[0]
3743,US9031035B2,0,[0],[0],[0],[0],[0]
3744,US9019815B2,0,[0],[0],[0],[0],[0]
3745,US9670850B2,0,[0],[0],[0],[0],[0]
3746,US10009332B2,1,[1],[0],[1],[1],[1]
3747,US8548160B2,0,[0],[0],[0],[0],[0]
3748,US6366962B1,0,[0],[0],[0],[0],[0]
3749,US6401859B1,0,[1],[0],[0],[0],[1]
3750,US9853924B2,0,[0],[0],[0],[0],[0]
3751,US6213237A,0,[0],[0],[0],[0],[0]
3752,US10118004B2,0,[0],[0],[0],[0],[0]
3753,US9307346B2,0,[0],[0],[0],[0],[0]
3754,US9379420B2,0,[0],[0],[0],[0],[0]
3755,US5889477A,1,[1],[1],[1],[1],[1]
3756,US9813629B2,0,[1],[0],[1],[0],[0]
3757,US10084724B2,0,[0],[0],[0],[0],[0]
3758,US6332115A,0,[0],[0],[0],[0],[0]
3759,US8966991B2,0,[0],[0],[0],[0],[0]
3760,US9703875B2,0,[0],[0],[1],[1],[1]
3761,US6434448B1,0,[0],[0],[0],[0],[1]
3762,US9092445B2,1,[1],[1],[1],[1],[1]
3763,US9713964B2,0,[0],[0],[0],[0],[0]
3764,US9462194B2,0,[0],[0],[0],[0],[0]
3765,US9917858B2,0,[0],[0],[0],[0],[0]
3766,US8971522B2,0,[1],[0],[0],[0],[1]
3767,US9527207B2,0,[0],[0],[0],[0],[0]
3768,US7982780B2,0,[0],[0],[0],[0],[0]
3769,US9836820B2,1,[1],[1],[1],[1],[1]
3770,US9306971B2,1,[1],[1],[1],[1],[1]
3771,US9465671B1,0,[0],[1],[1],[0],[1]
3772,US8930024B2,0,[0],[0],[0],[0],[0]
3773,US9742794B2,1,[1],[1],[1],[1],[1]
3774,US9714903B2,0,[0],[0],[1],[1],[1]
3775,US7920716B2,1,[1],[1],[1],[1],[1]
3776,US10015553B2,1,[1],[0],[0],[0],[0]
3777,US8385531B2,0,[0],[0],[0],[0],[0]
3778,US8023648B2,0,[1],[1],[1],[1],[1]
3779,US9651417B2,0,[0],[0],[0],[0],[0]
3780,US4669880A,0,[0],[0],[0],[0],[0]
3781,US9244445B2,0,[0],[0],[0],[0],[0]
3782,US9962989B2,0,[0],[0],[0],[0],[0]
3783,US9989626B2,1,[1],[0],[1],[1],[0]
3784,US6078331A,0,[0],[0],[0],[0],[0]
3785,US9390823B2,0,[0],[0],[0],[0],[0]
3786,US8279288B2,0,[1],[0],[0],[0],[0]
3787,US5155757A,0,[0],[0],[0],[0],[0]
3788,US9053595B2,1,[1],[1],[1],[1],[1]
3789,US9427172B2,0,[0],[0],[0],[0],[0]
3790,US8638904B2,0,[0],[0],[0],[0],[0]
3791,US9900790B1,1,[1],[1],[1],[1],[1]
3792,US9317923B2,0,[1],[0],[0],[1],[1]
3793,US8988808B1,0,[0],[0],[0],[0],[0]
3794,US9645841B2,0,[0],[0],[0],[0],[0]
3795,US9286524B1,1,[1],[1],[1],[1],[1]
3796,US9369867B2,0,[0],[0],[0],[0],[0]
3797,US9325783B2,1,[1],[1],[1],[1],[1]
3798,US8527094B2,1,[1],[0],[1],[0],[1]
3799,US6112033A,0,[0],[0],[0],[0],[0]
3800,US7366126B2,0,[0],[0],[0],[0],[0]
3801,US10032167B2,1,[1],[1],[1],[1],[1]
3802,US9581520B2,1,[1],[1],[1],[1],[1]
3803,US9446519B2,0,[0],[0],[0],[0],[0]
3804,US9045042B2,0,[0],[0],[0],[0],[0]
3805,US9886851B2,1,[1],[1],[0],[1],[1]
3806,US9582918B2,1,[1],[0],[0],[0],[0]
3807,US8433031B2,0,[1],[0],[0],[0],[1]
3808,US9280354B1,0,[0],[0],[0],[0],[0]
3809,US6268890A,0,[0],[0],[0],[0],[0]
3810,US9003644B2,0,[0],[0],[0],[0],[0]
3811,US9134968B2,0,[0],[0],[0],[0],[0]
3812,US9959374B2,1,[1],[1],[1],[1],[1]
3813,US6599242B1,0,[1],[0],[0],[0],[0]
3814,US7660402B1,0,[1],[0],[0],[0],[1]
3815,US8023030B2,0,[0],[0],[0],[0],[0]
3816,US9971966B2,1,[1],[1],[1],[1],[1]
3817,US10041883B2,0,[0],[0],[1],[0],[0]
3818,US10110457B2,0,[1],[0],[0],[0],[1]
3819,US9064215B2,1,[1],[1],[1],[1],[1]
3820,US8547454B2,0,[0],[0],[0],[0],[1]
3821,US8995585B2,0,[1],[0],[0],[0],[0]
3822,US9754221B1,1,[1],[1],[1],[1],[1]
3823,US9425820B2,0,[1],[0],[0],[0],[0]
3824,US8384782B2,0,[0],[0],[0],[0],[0]
3825,US10140603B2,0,[0],[0],[0],[0],[0]
3826,US9449252B1,0,[0],[1],[0],[1],[0]
3827,US9482528B2,1,[1],[1],[1],[1],[1]
3828,US10114148B2,1,[1],[1],[1],[1],[1]
3829,US9796540B1,0,[0],[0],[0],[0],[0]
3830,US9568923B1,1,[1],[1],[0],[1],[1]
3831,US8126991B2,0,[0],[0],[0],[0],[0]
3832,US9333649B1,1,[0],[0],[1],[0],[0]
3833,US6765616B1,0,[0],[0],[0],[0],[1]
3834,US9170938B1,0,[0],[0],[0],[0],[0]
3835,US10044783B2,0,[0],[0],[0],[0],[0]
3836,US10057492B2,0,[0],[0],[0],[0],[0]
3837,US6435740B1,0,[0],[0],[0],[0],[0]
3838,US9849198B2,0,[0],[0],[0],[0],[0]
3839,US9552548B1,1,[1],[1],[1],[1],[1]
3840,US9350536B2,0,[0],[0],[0],[0],[0]
3841,US6283086A,1,[1],[1],[0],[1],[1]
3842,US9962054B2,1,[0],[0],[0],[0],[0]
3843,US4870545A,0,[0],[0],[0],[0],[0]
3844,US7522486B2,0,[0],[0],[0],[0],[0]
3845,US10030966B2,0,[0],[0],[0],[0],[0]
3846,US10140326B2,0,[0],[0],[0],[0],[0]
3847,US9818333B2,0,[1],[1],[0],[0],[0]
3848,US8010280B2,1,[1],[1],[1],[1],[1]
3849,US9596412B2,0,[0],[0],[0],[0],[0]
3850,US8489322B2,1,[1],[1],[1],[1],[1]
3851,US9710435B2,0,[0],[0],[0],[1],[0]
3852,US10024920B2,0,[0],[0],[0],[0],[0]
3853,US8878658B2,0,[0],[0],[0],[0],[0]
3854,US9830826B2,1,[0],[1],[1],[1],[0]
3855,US7822328B2,0,[1],[0],[0],[0],[0]
3856,US10101472B1,0,[0],[0],[0],[0],[0]
3857,US9926138B1,0,[0],[0],[0],[0],[0]
3858,US9646385B2,1,[1],[1],[1],[1],[1]
3859,US9068873B2,1,[1],[1],[1],[1],[1]
3860,US8953571B2,1,[1],[1],[0],[1],[0]
3861,US9676098B2,1,[1],[1],[1],[1],[1]
3862,US8977398B2,0,[0],[0],[0],[0],[0]
3863,US9815206B2,0,[0],[0],[0],[0],[0]
3864,US9649558B2,1,[1],[0],[1],[1],[0]
3865,US9945794B2,0,[0],[0],[0],[0],[0]
3866,US9403273B2,1,[1],[1],[1],[0],[1]
3867,US9806921B2,0,[0],[0],[0],[0],[0]
3868,US9635050B2,1,[1],[1],[1],[1],[1]
3869,US8605994B2,1,[1],[1],[1],[1],[1]
3870,US9043255B2,1,[1],[1],[1],[1],[1]
3871,US9733080B2,0,[0],[0],[0],[0],[0]
3872,US9762422B2,0,[0],[0],[0],[0],[0]
3873,US9378250B2,1,[1],[1],[1],[1],[1]
3874,US9471364B2,0,[0],[1],[1],[0],[0]
3875,US9733941B2,0,[0],[0],[0],[0],[0]
3876,US10127381B2,0,[1],[1],[1],[1],[1]
3877,US7447577B2,0,[0],[0],[0],[0],[0]
3878,US9025192B1,0,[0],[0],[0],[0],[0]
3879,US9390399B2,0,[0],[0],[0],[0],[0]
3880,US9468364B2,1,[1],[1],[1],[1],[1]
3881,US8369609B2,1,[1],[1],[1],[1],[1]
3882,US9632870B2,0,[0],[0],[0],[0],[0]
3883,US9367547B2,0,[0],[0],[0],[0],[0]
3884,US9171125B2,0,[0],[0],[0],[0],[0]
3885,US9544575B2,1,[1],[1],[1],[1],[1]
3886,US4780829A,0,[0],[0],[0],[0],[0]
3887,US8955383B2,1,[1],[1],[1],[1],[1]
3888,US7836356B2,1,[1],[1],[1],[1],[1]
3889,US8108134B2,1,[1],[1],[1],[1],[1]
3890,US9275122B2,0,[1],[1],[1],[0],[1]
3891,US8005036B2,0,[0],[0],[0],[0],[0]
3892,US10059004B2,1,[1],[1],[1],[1],[1]
3893,US7561675B2,0,[0],[0],[0],[0],[0]
3894,US9813647B2,1,[1],[1],[1],[1],[1]
3895,US9992059B2,1,[1],[1],[1],[0],[1]
3896,US9081608B2,0,[1],[0],[0],[0],[0]
3897,US10027894B2,0,[0],[0],[0],[0],[0]
3898,US9821812B2,1,[1],[1],[1],[1],[1]
3899,US9990178B2,0,[0],[0],[0],[1],[1]
3900,US10046770B1,1,[1],[1],[1],[1],[1]
3901,US9418400B2,1,[1],[0],[0],[0],[0]
3902,US8953744B2,0,[0],[0],[0],[0],[0]
3903,US9811074B1,1,[1],[1],[1],[1],[1]
3904,US9736334B2,1,[1],[1],[1],[1],[0]
3905,US9369728B2,1,[1],[1],[1],[1],[1]
3906,US6819779B1,1,[1],[1],[1],[1],[1]
3907,US9925666B2,0,[0],[0],[0],[0],[0]
3908,US9754580B2,1,[1],[1],[1],[1],[1]
3909,US9681252B2,0,[0],[0],[0],[0],[0]
3910,US9201423B2,0,[0],[0],[0],[0],[0]
3911,US10030364B2,0,[1],[0],[0],[0],[0]
3912,US8606669B2,1,[1],[1],[0],[0],[0]
3913,US8842972B2,1,[1],[1],[1],[1],[1]
3914,US9142049B2,0,[0],[0],[0],[0],[0]
3915,US9058746B2,1,[1],[1],[1],[1],[1]
3916,US9380214B2,0,[1],[0],[0],[0],[0]
3917,US9742988B2,1,[1],[1],[1],[1],[1]
3918,US8978157B2,0,[1],[0],[0],[1],[1]
3919,US9167156B2,0,[0],[0],[0],[0],[0]
3920,US10080907B1,0,[0],[0],[0],[0],[0]
3921,US8867479B2,0,[0],[0],[0],[0],[0]
3922,US9117172B2,1,[1],[1],[1],[0],[1]
3923,US6987531B2,0,[0],[0],[0],[0],[1]
3924,US9472001B2,1,[1],[1],[1],[1],[0]
3925,US7224394B2,0,[0],[0],[0],[0],[0]
3926,US9687130B2,0,[0],[0],[0],[0],[0]
3927,US9808677B2,0,[0],[0],[0],[0],[0]
3928,US9661323B2,0,[0],[0],[0],[0],[0]
3929,US9005715B2,0,[0],[0],[0],[0],[0]
3930,US10107655B2,0,[0],[0],[0],[1],[0]
3931,US9845620B2,0,[0],[0],[0],[0],[0]
3932,US9942612B2,1,[1],[1],[1],[1],[1]
3933,US7466335B2,0,[1],[0],[0],[0],[0]
3934,US7917024B2,1,[0],[1],[0],[0],[1]
3935,US8937648B2,0,[0],[0],[0],[0],[0]
3936,US9268910B2,1,[1],[1],[1],[1],[1]
3937,US9407813B2,1,[1],[1],[1],[1],[1]
3938,US9508016B2,1,[1],[1],[1],[1],[1]
3939,US9893620B2,0,[0],[0],[0],[0],[0]
3940,US9253424B2,1,[1],[1],[1],[1],[1]
3941,US6441902B1,0,[1],[0],[0],[0],[0]
3942,US8508602B2,1,[1],[1],[0],[1],[1]
3943,US9800600B2,1,[1],[1],[1],[1],[1]
3944,US8995768B2,1,[1],[1],[1],[1],[1]
3945,US8687107B2,1,[1],[0],[0],[0],[0]
3946,US9471852B1,1,[1],[1],[1],[1],[1]
3947,US9753949B1,1,[1],[1],[1],[1],[1]
3948,US10009613B2,0,[0],[1],[0],[0],[0]
3949,US7535222B2,0,[0],[0],[0],[0],[0]
3950,US8972479B2,0,[0],[0],[0],[0],[0]
3951,US8971597B2,1,[1],[1],[1],[1],[1]
3952,US9076223B1,1,[1],[0],[1],[1],[0]
3953,US10142391B1,1,[1],[1],[1],[1],[1]
3954,US9497355B2,1,[1],[1],[1],[1],[1]
3955,US9426517B2,0,[0],[0],[0],[0],[0]
3956,US9663012B2,0,[0],[0],[0],[0],[0]
3957,US8838276B1,0,[1],[0],[0],[0],[0]
3958,US9759918B2,1,[1],[1],[1],[1],[1]
3959,US8855886B2,1,[0],[0],[1],[1],[0]
3960,US9965893B2,0,[1],[0],[0],[0],[0]
3961,US9367745B2,1,[1],[1],[1],[1],[1]
3962,US7289112B2,0,[0],[0],[0],[0],[0]
3963,US10033835B2,0,[0],[0],[0],[0],[0]
3964,US8659596B2,1,[1],[0],[1],[0],[0]
3965,US9554114B2,1,[1],[0],[1],[0],[0]
3966,US10028514B2,0,[0],[0],[0],[0],[0]
3967,US7701491B2,0,[0],[0],[0],[0],[0]
3968,US10051139B2,0,[0],[0],[0],[0],[0]
3969,US9686207B2,0,[0],[0],[0],[0],[0]
3970,US9619948B2,0,[0],[0],[1],[0],[0]
3971,US7038699B2,1,[1],[1],[1],[1],[0]
3972,US9755902B2,0,[1],[0],[0],[0],[0]
3973,US8254026B2,0,[0],[0],[0],[0],[0]
3974,US10009593B2,1,[1],[0],[0],[1],[0]
3975,US10127452B2,1,[1],[1],[1],[1],[1]
3976,US9407811B2,1,[1],[1],[1],[1],[1]
3977,US9813566B2,1,[1],[1],[1],[1],[1]
3978,US10057576B2,0,[1],[0],[1],[0],[0]
3979,US9300893B2,1,[1],[1],[1],[1],[1]
3980,US9338326B2,1,[1],[1],[0],[1],[1]
3981,US6801296B2,1,[1],[1],[1],[1],[1]
3982,US7330584B2,1,[1],[1],[1],[1],[1]
3983,US9545723B2,0,[0],[0],[0],[1],[0]
3984,US10036677B2,1,[0],[0],[0],[0],[1]
3985,US6249912A,1,[1],[0],[0],[1],[0]
3986,US10016676B2,0,[0],[1],[1],[1],[1]
3987,US9691140B2,1,[1],[1],[1],[1],[1]
3988,US9342887B2,1,[1],[1],[1],[1],[1]
3989,US9256639B2,0,[1],[1],[1],[1],[1]
3990,US4634882A,1,[1],[0],[0],[0],[0]
3991,US9790788B2,0,[1],[1],[1],[0],[1]
3992,US9722820B1,1,[0],[0],[0],[0],[0]
3993,US8881833B2,1,[0],[0],[0],[0],[0]
3994,US8403573B2,1,[0],[0],[0],[0],[0]
3995,US9065746B2,0,[1],[1],[1],[1],[1]
3996,US9213541B2,1,[1],[1],[0],[1],[0]
3997,US9558579B2,0,[0],[0],[0],[0],[0]
3998,US7002458B2,1,[0],[0],[0],[0],[0]
3999,US10021081B2,1,[1],[1],[0],[0],[0]
